899787 6039 911 4 956705636
899803 6039 945 4 956705653
899868 6039 2746 4 956705654
899779 6039 3037 5 956705679
899858 6039 471 3 956705679
899808 6039 952 4 956705679
899819 6039 1188 4 956705679
899854 6039 2289 4 956705703
899818 6039 1125 5 956705718
899791 6039 915 4 956705733
899774 6039 3028 3 956705749
899813 6039 3471 4 956705790
899814 6039 260 5 956705790
899850 6039 750 4 956705790
899796 6039 924 4 956705811
899835 6039 1210 5 956705811
899777 6039 2087 3 956705872
899790 6039 914 4 956705872
899826 6039 3545 4 956705872
899793 6039 919 4 956705872
899824 6039 2565 3 956705872
899849 6039 1282 3 956705907
899792 6039 918 5 956705907
899871 6039 1022 4 956705907
899863 6039 899 5 956705907
899780 6039 900 3 956705907
899828 6039 3549 4 956705950
899771 6039 588 4 956705950
899829 6039 1947 4 956705950
899810 6039 963 3 956705950
899830 6039 1951 4 956705950
899831 6039 364 5 956705950
899776 6039 2083 3 956705989
899834 6039 2946 3 956705989
899838 6039 1220 3 956705989
899864 6039 107 3 956705989
899816 6039 2857 4 956705989
899861 6039 1380 4 956705989
899877 6039 1081 4 956705989
899784 6039 2096 4 956706019
899880 6039 1088 4 956706019
899781 6039 901 4 956706019
899800 6039 938 4 956706019
899775 6039 2080 4 956706051
899853 6039 783 2 956706051
899878 6039 1083 3 956706051
899869 6039 199 4 956706075
899832 6039 48 3 956706095
899837 6039 1212 5 956706148
899851 6039 1284 5 956706148
899782 6039 904 5 956706148
899789 6039 913 5 956706148
899844 6039 2206 4 956706182
899845 6039 2208 4 956706182
899879 6039 1086 4 956706182
899805 6039 950 4 956706182
899802 6039 942 4 956706201
899783 6039 906 4 956706201
899801 6039 2414 3 956706233
899856 6039 1680 4 956706298
899797 6039 926 5 956706324
899840 6039 1237 5 956706505
899875 6039 2019 4 956706538
899795 6039 923 4 956706538
899842 6039 1252 4 956706538
899753 6038 920 3 956706827
899769 6038 3396 3 956706827
899761 6038 1210 4 956706876
899758 6038 2146 4 956706909
899766 6038 1387 2 956707005
899760 6038 356 4 956707005
899770 6038 1079 5 956707547
899757 6038 1148 5 956707604
899763 6038 1276 3 956707604
899759 6038 3548 4 956707604
899768 6038 2716 3 956707604
899755 6038 232 4 956707640
899754 6038 3088 5 956707640
899756 6038 1136 4 956707708
899762 6038 1223 5 956707734
899611 6037 1882 1 956708997
899747 6037 2028 4 956708997
899642 6037 3508 3 956708997
899681 6037 702 2 956708997
899692 6037 1267 5 956708997
899632 6037 3148 4 956709118
899726 6037 858 5 956709118
899583 6037 912 4 956709149
899650 6037 3543 3 956709149
899674 6037 1221 5 956709149
899587 6037 923 4 956709173
899606 6037 2804 4 956709215
899621 6037 2132 3 956709215
899622 6037 1193 4 956709215
899743 6037 527 5 956709215
899613 6037 2858 4 956709215
899646 6037 318 5 956709215
899687 6037 1250 3 956709215
899675 6037 1225 5 956709265
899580 6037 908 4 956709265
899639 6037 3196 4 956709265
899571 6037 3006 4 956709265
899701 6037 1299 3 956709265
899585 6037 919 4 956709303
899669 6037 1207 5 956709303
899617 6037 608 5 956709303
899608 6037 3469 4 956709327
899438 6036 1721 4 956709349
898906 6036 3438 2 956709350
898940 6036 1883 4 956709350
899435 6036 2376 2 956709350
898862 6036 2428 2 956709350
899607 6037 3468 4 956709355
899653 6037 1945 4 956709355
899682 6037 1237 3 956709355
899654 6037 1949 3 956709393
899677 6037 1231 4 956709393
899739 6037 2728 3 956709393
899736 6037 3359 4 956709393
899647 6037 1938 4 956709393
898937 6036 2827 2 956709453
899339 6036 2683 3 956709453
899096 6036 2572 2 956709453
899466 6036 2707 2 956709453
899347 6036 2699 2 956709453
899464 6036 2706 2 956709453
898961 6036 2858 5 956709453
898909 6036 2492 1 956709453
898936 6036 2826 1 956709453
899695 6037 1276 5 956709469
899737 6037 3362 3 956709469
899668 6037 1203 4 956709469
899640 6037 3504 4 956709469
899725 6037 2324 4 956709469
899634 6037 2501 4 956709469
899519 6036 2770 2 956709526
899319 6036 3285 1 956709526
898953 6036 2842 2 956709526
899471 6036 2710 5 956709526
899214 6036 2975 2 956709526
899229 6036 2997 4 956709526
899345 6036 2694 1 956709526
899708 6037 2289 3 956709534
899711 6037 3270 2 956709534
899733 6037 3330 5 956709534
899011 6036 2147 2 956709578
898866 6036 2433 3 956709578
899562 6036 2038 3 956709578
899521 6036 2771 3 956709578
898795 6036 3016 3 956709578
899670 6037 1208 5 956709587
899599 6037 3095 5 956709587
899751 6037 1097 5 956709587
899593 6037 3068 4 956709587
899618 6037 2890 2 956709629
899662 6037 2919 3 956709629
899699 6037 1293 3 956709629
899732 6037 111 5 956709629
899651 6037 1940 4 956709629
899652 6037 1941 4 956709629
899268 6036 3203 4 956709631
899336 6036 2678 3 956709631
899080 6036 2546 2 956709631
899513 6036 2759 3 956709631
899564 6036 1093 4 956709631
899522 6036 2772 2 956709631
899090 6036 1911 1 956709631
898973 6036 2881 2 956709631
899078 6036 2541 2 956709631
899479 6036 2722 1 956709631
898938 6036 2828 2 956709679
899032 6036 3113 1 956709679
899408 6036 2336 4 956709679
898868 6036 2434 2 956709679
898884 6036 3408 4 956709679
899118 6036 2599 5 956709679
899299 6036 2605 2 956709679
899672 6037 1213 3 956709701
899655 6037 17 4 956709701
899588 6037 924 5 956709701
899691 6037 1259 4 956709701
899589 6037 926 5 956709701
899586 6037 3051 3 956709701
899054 6036 3159 5 956709739
899510 6036 2757 5 956709739
899472 6036 2712 5 956709739
899107 6036 2580 4 956709739
899645 6037 3526 4 956709741
899656 6037 1950 3 956709741
899648 6037 1939 4 956709741
899476 6036 2719 1 956709818
899407 6036 2333 4 956709818
899394 6036 2318 5 956709818
899337 6036 407 1 956709818
899333 6036 2676 1 956709818
899228 6036 2995 1 956709818
899342 6036 2690 5 956709818
899633 6037 3152 5 956709830
899598 6037 959 4 956709830
899697 6037 1288 5 956709875
899723 6037 2303 3 956709875
898974 6036 2882 1 956709885
899057 6036 3160 5 956709885
899320 6036 2629 3 956709885
899266 6036 785 1 956709885
899473 6036 2713 1 956709885
898781 6036 3008 5 956709885
899449 6036 2392 1 956709885
899446 6036 2390 3 956709885
899631 6037 3147 3 956709914
899657 6037 1953 4 956709914
899492 6036 2734 4 956709933
898921 6036 2805 2 956709933
899457 6036 3354 1 956709933
898834 6036 3053 1 956709933
899581 6037 909 4 956709950
899604 6037 235 3 956709983
899596 6037 949 4 956709983
899142 6036 1959 5 956710005
898907 6036 2490 4 956710005
898874 6036 968 5 956710005
899056 6036 2502 3 956710006
899437 6036 3325 1 956710006
899109 6036 2581 3 956710006
899480 6036 2723 3 956710006
899275 6036 3219 2 956710006
899152 6036 2901 3 956710006
899100 6036 2574 1 956710006
899703 6037 3201 4 956710012
899738 6037 3363 5 956710012
899658 6037 1956 4 956710037
899603 6037 3424 3 956710037
899116 6036 2598 2 956710067
899548 6036 2013 3 956710067
899153 6036 2906 1 956710067
899145 6036 24 2 956710067
899511 6036 2758 4 956710067
898958 6036 299 4 956710067
899423 6036 3300 3 956710067
899171 6036 43 4 956710117
899034 6036 1513 3 956710117
899086 6036 2560 3 956710117
898823 6036 2093 3 956710117
899343 6036 2692 5 956710117
899340 6036 2686 5 956710117
899307 6036 3273 2 956710191
899515 6036 2762 5 956710191
898950 6036 2840 1 956710191
898952 6036 2841 4 956710191
898859 6036 3081 4 956710191
898903 6036 2485 2 956710191
898908 6036 2491 2 956710191
899459 6036 2700 5 956710191
899451 6036 2396 2 956710191
899475 6036 2715 1 956710231
899461 6036 2702 4 956710231
898799 6036 2070 4 956710231
899033 6036 3114 4 956710231
899344 6036 2693 5 956710231
899063 6036 3176 4 956710231
899409 6036 2337 2 956710274
899202 6036 86 3 956710274
899298 6036 2600 2 956710274
899460 6036 2701 1 956710274
899279 6036 1623 2 956710274
899223 6036 2987 2 956710274
899065 6036 3179 2 956710370
899053 6036 1554 5 956710370
899040 6036 3125 4 956710370
899545 6036 2010 5 956710399
899359 6036 461 4 956710399
898797 6036 1413 4 956710440
899555 6036 2024 4 956710440
899176 6036 50 3 956710440
898804 6036 3022 5 956710440
899226 6036 720 5 956710483
899008 6036 1198 5 956710483
899247 6036 745 5 956710483
899050 6036 3149 1 956710521
899557 6036 2028 5 956710521
899112 6036 318 5 956710521
898977 6036 1148 5 956710521
899003 6036 1192 3 956710521
899006 6036 1196 5 956710521
899250 6036 1281 5 956710521
899150 6036 28 4 956710566
898926 6036 3471 5 956710566
898904 6036 213 2 956710566
899424 6036 3307 5 956710566
899278 6036 3224 4 956710606
899300 6036 3265 4 956710606
899041 6036 3128 4 956710665
899201 6036 1219 5 956710665
899075 6036 3196 4 956710665
899426 6036 2360 3 956710665
899550 6036 2019 5 956710703
898814 6036 3030 5 956710766
899434 6036 1719 4 956710766
899381 6036 1348 4 956710766
899004 6036 1193 5 956710766
899276 6036 1617 5 956710800
899251 6036 750 4 956710800
899236 6036 1267 4 956710800
899551 6036 541 5 956710800
898802 6036 2075 4 956710800
899209 6036 2972 4 956710800
899196 6036 1213 5 956710831
898780 6036 3006 4 956710831
899224 6036 1248 5 956710831
899189 6036 1207 4 956710831
898720 6035 898 1 956710846
898532 6035 902 3 956710846
899221 6036 1247 4 956710871
898843 6036 3067 3 956710871
898837 6036 922 5 956710871
899388 6036 2300 4 956710871
898864 6036 951 4 956710871
898580 6035 1193 5 956710879
898822 6036 903 5 956710906
898827 6036 913 4 956710907
899482 6036 2728 4 956710907
899334 6036 2677 1 956710907
899169 6036 2919 4 956710907
899207 6036 1231 4 956710941
899301 6036 2609 4 956710941
899441 6036 111 5 956710941
898844 6036 930 5 956710941
899365 6036 1303 5 956710974
898796 6036 1412 4 956710974
898789 6036 593 5 956710974
899210 6036 1233 5 956710974
899458 6036 3359 4 956711009
899432 6036 899 4 956711009
899328 6036 2648 5 956711009
899421 6036 2357 4 956711009
898671 6035 2628 5 956711024
898564 6035 2827 1 956711024
899558 6036 1080 5 956711048
898900 6036 3424 4 956711048
898901 6036 3429 4 956711048
899121 6036 3545 4 956711048
899205 6036 1228 5 956711048
899491 6036 2732 4 956711048
898523 6035 589 1 956711064
898595 6035 3175 5 956711064
898770 6035 2046 4 956711064
898600 6035 1584 4 956711064
898691 6035 480 2 956711064
898606 6035 2571 5 956711064
899331 6036 2664 5 956711080
899373 6036 800 5 956711080
899197 6036 1214 5 956711080
898603 6035 1591 1 956711091
898628 6035 2916 1 956711091
898701 6035 1372 4 956711091
898605 6035 1909 2 956711091
898752 6035 504 1 956711091
898668 6035 1653 3 956711091
898712 6035 1396 5 956711121
898598 6035 1580 4 956711121
898694 6035 1356 4 956711121
898562 6035 1876 1 956711121
898590 6035 1527 5 956711121
899135 6036 1952 4 956711123
898877 6036 971 5 956711123
899329 6036 2660 4 956711123
899203 6036 1223 5 956711123
899258 6036 1294 4 956711123
898614 6035 329 4 956711153
898594 6035 3156 1 956711154
898654 6035 788 2 956711154
898755 6035 512 1 956711154
898764 6035 2012 2 956711154
898730 6035 2393 4 956711154
899200 6036 1217 4 956711156
898850 6036 3075 4 956711157
898618 6035 338 1 956711176
898674 6035 1690 2 956711176
898682 6035 2699 1 956711176
898597 6035 1573 2 956711176
898933 6036 265 1 956711193
899212 6036 2973 3 956711193
899001 6036 1188 3 956711193
898978 6036 1150 4 956711193
898656 6035 1603 1 956711201
898592 6035 1544 1 956711201
898744 6035 185 2 956711201
898550 6035 1831 1 956711223
898692 6035 1320 3 956711223
898711 6035 1391 3 956711223
899175 6036 2920 4 956711231
899048 6036 3148 2 956711231
899530 6036 514 3 956711231
898941 6036 1885 3 956711231
899114 6036 1931 4 956711231
898740 6035 1779 1 956711247
898644 6035 2986 1 956711247
898733 6035 2701 1 956711268
898678 6035 405 1 956711268
898602 6035 1590 1 956711268
898520 6035 2053 1 956711268
898969 6036 1132 4 956711283
899529 6036 1041 4 956711283
899535 6036 1056 4 956711283
899565 6036 1094 4 956711283
899553 6036 2020 5 956711283
898636 6035 66 1 956711290
898647 6035 737 1 956711290
898565 6035 1882 1 956711290
898542 6035 2448 1 956711290
898561 6035 256 1 956711290
898993 6036 1176 4 956711318
898972 6036 1136 5 956711318
898910 6036 3447 4 956711318
899009 6036 1199 5 956711318
899489 6036 176 4 956711318
898768 6035 1097 4 956711361
898703 6035 1374 4 956711361
898581 6035 1196 5 956711361
898637 6035 1200 2 956711361
898765 6035 541 4 956711361
898642 6035 1240 3 956711361
898638 6035 1210 5 956711361
898648 6035 1270 5 956711361
898838 6036 924 5 956711378
899297 6036 1657 4 956711378
899354 6036 446 4 956711378
898845 6036 3068 4 956711378
899122 6036 1941 4 956711378
898649 6035 1274 3 956711390
898609 6035 3527 2 956711390
898643 6035 2985 2 956711390
898704 6035 1375 5 956711390
898705 6035 1376 4 956711390
898536 6035 2407 5 956711420
898700 6035 2311 5 956711420
898766 6035 2021 5 956711420
898574 6035 2105 5 956711420
898582 6035 2140 5 956711420
898763 6035 2011 2 956711420
899134 6036 3551 4 956711435
899213 6036 1234 4 956711435
899366 6036 1304 4 956711435
899225 6036 1253 4 956711435
899124 6036 3547 4 956711435
898622 6035 1965 4 956711447
898676 6035 2641 3 956711447
898702 6035 1373 4 956711472
898719 6035 2364 4 956711472
898537 6035 2408 3 956711473
898677 6035 2642 3 956711473
898543 6035 2456 2 956711473
899227 6036 1254 4 956711529
898833 6036 3052 3 956711529
899416 6036 1397 4 956711529
899246 6036 1278 4 956711529
899490 6036 2730 4 956711529
898867 6036 3090 4 956711529
898919 6036 247 4 956711576
899387 6036 1358 5 956711576
899077 6036 1594 4 956711576
899463 6036 3362 4 956711576
898954 6036 2848 4 956711576
899533 6036 2791 3 956711642
898792 6036 599 4 956711642
898920 6036 3461 4 956711642
898854 6036 942 5 956711642
899045 6036 1537 4 956711642
899462 6036 3361 5 956711642
898612 6035 318 5 956711682
898607 6035 306 5 956711682
898758 6035 527 5 956711682
899253 6036 1288 4 956711684
899216 6036 1242 4 956711684
898894 6036 3418 4 956711684
898832 6036 916 5 956711684
898723 6035 110 4 956711699
898573 6035 608 5 956711699
898708 6035 2324 5 956711699
898569 6035 296 5 956711711
898608 6035 307 4 956711724
898695 6035 1358 5 956711724
899405 6036 1387 4 956711733
899139 6036 1957 4 956711733
899026 6036 1504 4 956711733
898784 6036 2064 5 956711733
899230 6036 1258 4 956711733
898929 6036 1874 3 956711733
899208 6036 2971 3 956711733
898717 6035 1704 5 956711743
898563 6035 265 3 956711759
898736 6035 150 3 956711759
898502 6034 967 3 956711771
898515 6034 1345 4 956711771
898508 6034 344 2 956711771
898518 6034 527 4 956711771
898506 6034 3130 3 956711771
898679 6035 2686 5 956711775
898558 6035 249 4 956711789
898652 6035 778 2 956711804
898710 6035 2336 5 956711819
898547 6035 3418 4 956711835
898743 6035 1784 4 956711835
898568 6035 293 5 956711849
898529 6035 590 4 956711860
898690 6035 475 3 956711890
898672 6035 1682 3 956711890
898577 6035 1179 4 956711910
898660 6035 2291 5 956711910
898634 6035 58 5 956711910
898588 6035 3108 2 956711923
899249 6036 1280 4 956711958
899177 6036 373 4 956711958
899234 6036 1264 4 956711958
898748 6035 194 5 956711961
898617 6035 337 5 956711971
898627 6035 358 5 956711982
898687 6035 454 1 956711995
898698 6035 1366 4 956712007
898760 6035 1061 2 956712019
898756 6035 515 5 956712019
899191 6036 1208 5 956712023
898873 6036 961 4 956712023
899447 6036 2391 5 956712023
898899 6036 3421 2 956712023
899469 6036 150 4 956712023
898663 6035 3246 3 956712034
898721 6035 1721 2 956712034
898742 6035 3386 3 956712051
898635 6035 62 4 956712051
898800 6036 3019 3 956712084
899411 6036 1392 3 956712084
899454 6036 3342 4 956712084
899309 6036 1674 4 956712084
898548 6035 3426 1 956712108
898616 6035 11 4 956712108
898570 6035 1120 2 956712108
898646 6035 1268 1 956712108
898526 6035 4 2 956712120
898729 6035 1735 1 956712137
898553 6035 230 1 956712157
898666 6035 3255 5 956712157
898693 6035 805 1 956712157
899088 6036 2565 3 956712174
898619 6035 21 2 956712177
898680 6035 2688 1 956712177
898675 6035 1694 2 956712177
898621 6035 26 2 956712192
898724 6035 1727 1 956712192
898665 6035 3252 4 956712214
898567 6035 280 3 956712214
898726 6035 1729 3 956712214
898593 6035 3155 2 956712232
898753 6035 509 5 956712232
898732 6035 1747 4 956712242
898552 6035 224 4 956712257
898517 6034 2726 5 956712258
898514 6034 1617 4 956712258
898500 6034 913 5 956712258
898519 6034 541 5 956712258
898510 6034 1248 5 956712258
898507 6034 320 3 956712258
898503 6034 3435 4 956712258
899467 6036 3364 3 956712278
899427 6036 2361 4 956712278
899465 6036 3363 2 956712278
898533 6035 1442 1 956712282
898714 6035 875 1 956712299
898539 6035 1480 3 956712299
898596 6035 3176 4 956712312
898511 6034 1260 5 956712333
898513 6034 1284 5 956712333
898505 6034 2186 4 956712333
898516 6034 3334 3 956712333
898512 6034 1267 5 956712333
898624 6035 31 2 956712335
898767 6035 1093 2 956712350
898875 6036 2441 2 956712367
899204 6036 2966 4 956712367
899007 6036 1197 5 956712367
899156 6036 1962 4 956712367
898956 6036 293 4 956712367
899285 6036 2289 4 956712367
898623 6035 350 1 956712374
898501 6034 942 5 956712388
898504 6034 1179 5 956712388
898509 6034 2987 3 956712388
899030 6036 695 4 956712412
899195 6036 1211 4 956712412
898777 6036 589 5 956712412
899095 6036 2571 3 956712439
899184 6036 1201 4 956712439
898521 6035 2059 1 956712454
898534 6035 3053 1 956712454
898579 6035 1183 5 956712471
898571 6035 2875 4 956712471
899284 6036 2288 2 956712474
899523 6036 1036 4 956712474
899327 6036 2644 4 956712474
899567 6036 1096 4 956712474
898852 6036 940 5 956712474
899358 6036 457 3 956712526
898601 6035 1586 5 956712526
898747 6035 1006 1 956712526
898750 6035 1027 4 956712526
898629 6035 42 3 956712526
899160 6036 30 4 956712526
898572 6035 605 3 956712526
899231 6036 1259 4 956712526
898806 6036 3028 5 956712527
899154 6036 2908 4 956712527
898651 6035 766 4 956712548
898566 6035 1884 1 956712588
898667 6035 3257 1 956712588
898545 6035 1801 1 956712588
898960 6036 2857 4 956712599
899052 6036 3152 4 956712599
899146 6036 25 4 956712599
899102 6036 3521 4 956712599
898611 6035 3528 5 956712613
898650 6035 765 3 956712633
898540 6035 2431 4 956712665
898722 6035 1726 4 956712675
899378 6036 1340 4 956712677
899158 6036 1966 2 956712677
899051 6036 3150 5 956712677
898916 6036 235 4 956712724
899133 6036 3550 5 956712724
898944 6036 3498 4 956712724
899101 6036 308 4 956712724
899499 6036 1797 4 956712724
899117 6036 326 4 956712724
898640 6035 92 1 956712726
898741 6035 169 1 956712737
898538 6035 2412 1 956712737
898927 6036 2819 4 956712763
899402 6036 2324 4 956712763
898544 6035 981 1 956712771
898890 6036 994 4 956712810
898983 6036 2102 4 956712810
899155 6036 1961 4 956712810
898945 6036 3499 4 956712810
899260 6036 1296 5 956712810
899069 6036 2529 3 956712810
899076 6036 3198 3 956712810
898524 6035 1 4 956712849
898731 6035 2396 4 956712860
899044 6036 3132 5 956712862
899364 6036 1301 4 956712862
899383 6036 1354 4 956712862
899055 6036 2501 4 956712862
899233 6036 2208 4 956712862
898790 6036 594 5 956712862
899161 6036 32 3 956712862
899369 6036 1307 2 956712862
898626 6035 356 3 956712882
898645 6035 1265 4 956712882
898865 6036 959 4 956712897
899136 6036 1954 5 956712897
899238 6036 735 3 956712897
899243 6036 1272 4 956712897
899115 6036 320 4 956712897
898696 6035 2302 1 956712901
898604 6035 2542 1 956712924
898662 6035 1641 1 956712924
898586 6035 1500 5 956712924
899355 6036 448 4 956712929
899190 6036 2947 4 956712929
898715 6035 2355 5 956712937
898589 6035 1517 4 956712964
898610 6035 1923 1 956712964
898630 6035 367 1 956712975
899495 6036 2739 4 956712981
898798 6036 3018 4 956712981
899098 6036 300 4 956712981
898996 6036 649 3 956712981
899330 6036 2662 4 956712981
899568 6036 1097 4 956712981
898902 6036 1827 5 956712981
898686 6035 440 4 956712987
898578 6035 2124 1 956713011
898751 6035 500 1 956713011
898527 6035 7 3 956713027
898659 6035 1614 4 956713027
898725 6035 2384 4 956713027
898575 6035 2108 4 956713042
898556 6035 3450 1 956713042
898689 6035 471 5 956713042
899162 6036 34 5 956713051
899047 6036 3147 4 956713051
899239 6036 1269 4 956713051
898739 6035 1777 3 956713065
898530 6035 597 2 956713065
898669 6035 3263 2 956713077
898762 6035 539 2 956713093
898641 6035 708 3 956713093
898555 6035 236 2 956713093
898549 6035 216 2 956713116
898633 6035 378 1 956713131
898749 6035 1020 1 956713131
898657 6035 3208 1 956713146
898615 6035 333 1 956713146
898697 6035 830 2 956713165
898670 6035 2622 1 956713165
898754 6035 1042 1 956713183
898759 6035 2004 1 956713183
898869 6036 3094 4 956713196
898871 6036 3098 3 956713196
899289 6036 1641 3 956713196
898528 6035 1409 3 956713211
898554 6035 231 3 956713211
898631 6035 372 3 956713228
898738 6035 157 1 956713228
899126 6036 1944 4 956713238
898699 6035 1367 1 956713239
898706 6035 1377 4 956713254
898735 6035 2709 3 956713254
898560 6035 252 3 956713266
898522 6035 585 1 956713282
898653 6035 784 1 956713282
898707 6035 1379 3 956713282
898863 6036 3086 5 956713310
899125 6036 3548 2 956713310
899302 6036 3267 4 956713310
898688 6035 466 3 956713315
898745 6035 186 1 956713315
898716 6035 1702 2 956713315
898583 6035 673 1 956713315
898673 6035 1689 5 956713330
898620 6035 344 2 956713330
898546 6035 1806 1 956713357
898658 6035 2266 5 956713357
898625 6035 355 1 956713372
898761 6035 537 1 956713372
898525 6035 3 1 956713372
898541 6035 1494 1 956713384
898557 6035 1855 1 956713400
898727 6035 2387 1 956713420
898587 6035 1503 1 956713420
898737 6035 153 4 956713420
898709 6035 2335 3 956713432
898664 6035 1646 1 956713458
898559 6035 1863 1 956713475
898599 6035 1581 1 956713475
898757 6035 520 3 956713475
898498 6033 2016 4 956713483
898467 6033 2916 4 956713483
898494 6033 1012 4 956713483
898482 6033 2628 4 956713483
898576 6035 637 1 956713491
898655 6035 1602 1 956713491
898684 6035 432 1 956713491
898455 6033 1193 5 956713500
898639 6035 2953 1 956713523
898734 6035 1760 1 956713523
898531 6035 1431 1 956713523
898535 6035 1453 2 956713534
898632 6035 374 1 956713549
898585 6035 688 1 956713549
898769 6035 2042 1 956713549
898685 6035 437 2 956713564
898746 6035 1005 1 956713564
898551 6035 1839 1 956713577
898661 6035 2296 3 956713577
898485 6033 2699 4 956713587
898718 6035 1707 1 956713592
898613 6035 325 1 956713592
898681 6035 420 2 956713592
898683 6035 429 1 956713592
898450 6033 2433 3 956713603
898584 6035 2152 3 956713620
898713 6035 870 1 956713620
898728 6035 1731 1 956713632
898591 6035 3146 1 956713640
898480 6033 2605 2 956713643
898484 6033 2688 4 956713643
898448 6033 3053 4 956713676
898460 6033 2526 3 956713676
898465 6033 1959 4 956713694
898497 6033 2013 3 956713728
898483 6033 2670 3 956713749
898495 6033 2763 3 956713781
898493 6033 2701 2 956713781
898476 6033 2987 3 956713781
898457 6033 1198 4 956713838
898452 6033 260 4 956713838
898473 6033 1214 5 956713838
898474 6033 1221 4 956713838
898490 6033 858 4 956713838
898499 6033 2028 5 956713838
899259 6036 1295 4 956713864
899450 6036 123 4 956713864
899403 6036 2329 4 956713864
899021 6036 3104 4 956713864
899483 6036 2729 4 956713864
898492 6033 110 5 956713865
898464 6033 1954 4 956713865
898456 6033 1196 4 956713865
898487 6033 1374 4 956713898
899217 6036 1243 4 956713910
898471 6033 2949 4 956713919
898489 6033 1387 3 956713919
898472 6033 2951 3 956713919
898470 6033 2947 4 956713950
898475 6033 1222 3 956713950
898463 6033 1953 3 956713950
898496 6033 2000 2 956713950
898454 6033 1127 4 956713999
898459 6033 2194 4 956713999
898469 6033 2944 3 956713999
898449 6033 940 3 956713999
898477 6033 733 3 956713999
898451 6033 3404 5 956714023
898447 6033 592 4 956714023
898446 6033 1408 5 956714023
898486 6033 480 5 956714023
898491 6033 2353 5 956714059
898466 6033 349 5 956714059
898478 6033 780 4 956714059
898479 6033 1608 5 956714059
898488 6033 1375 4 956714082
898468 6033 380 5 956714082
898462 6033 3197 4 956714082
898461 6033 1580 5 956714112
898458 6033 1527 4 956714112
898453 6033 292 4 956714112
898481 6033 1676 1 956714112
899272 6036 3210 3 956714355
899132 6036 339 3 956714355
898856 6036 945 4 956714355
899244 6036 1273 4 956714355
899470 6036 151 4 956714355
898968 6036 2871 4 956714355
899508 6036 1012 4 956714644
898992 6036 1171 3 956714644
899440 6036 110 5 956714644
898967 6036 1129 3 956714644
899764 6038 1296 5 956714684
899765 6038 1354 3 956714725
899752 6038 1419 4 956714815
899767 6038 2700 1 956715051
900080 6040 1299 3 956715288
900177 6040 2020 3 956715288
900174 6040 541 4 956715288
900040 6040 1225 3 956715288
899960 6040 1189 5 956715288
900079 6040 1296 2 956715383
899994 6040 3543 4 956715383
899915 6040 3094 2 956715383
900076 6040 1293 2 956715383
899945 6040 2859 4 956715383
899975 6040 2512 5 956715383
